1,3,3,2,2,0.07454312974951334
1,3,3,2,3,0.07721137562319347
1,3,3,2,4,0.07876895026144332
1,3,3,2,5,0.07979044340269685
1,3,3,3,3,0.07644358822800812
1,3,3,3,4,0.07795976861508523
1,3,3,3,5,0.07895438187173154
1,3,3,4,4,0.07753389520592908
1,3,3,4,5,0.07851429109752735
1,3,3,5,5,0.07824271361379455
1,3,3.5,2,2,0.07343307679567529
1,3,3.5,2,3,0.07617236335936178
1,3,3.5,2,4,0.07776963573910642
1,3,3.5,2,5,0.07881650278857683
1,3,3.5,3,3,0.0752931334234219
1,3,3.5,3,4,0.0768479392882755
1,3,3.5,3,5,0.07786723098291082
1,3,3.5,4,4,0.07636682751442336
1,3,3.5,4,5,0.0773716509216044
1,3,3.5,5,5,0.07706722509729387
1,3,4.0,2,2,0.07290401566334485
1,3,4.0,2,3,0.07570156036125492
1,3,4.0,2,4,0.07733152452849494
1,3,4.0,2,5,0.07839934299735052
1,3,4.0,3,3,0.07473244486922144
1,3,4.0,3,4,0.07631804173597259
1,3,4.0,3,5,0.07735705277005199
1,3,4.0,4,4,0.07579221207171535
1,3,4.0,4,5,0.07681619710449562
1,3,4.0,5,5,0.07648506473337363
1,3,4.5,2,2,0.07235074244430015
1,3,4.5,2,3,0.07520910089138927
1,3,4.5,2,4,0.07687311761390327
1,3,4.5,2,5,0.07796273328674982
1,3,4.5,3,3,0.07422241286016584
1,3,4.5,3,4,0.07584296124957299
1,3,4.5,3,5,0.07690435773077996
1,3,4.5,4,4,0.07531071173843704
1,3,4.5,4,5,0.07635745379512407
1,3,4.5,5,5,0.0760233887931026
1,3,5.0,2,2,0.07503666947809573
1,3,5.0,2,3,0.07816398251103043
1,3,5.0,2,4,0.07998169790243567
1,3,5.0,2,5,0.08117089723296372
1,3,5.0,3,3,0.0772198187232225
1,3,5.0,3,4,0.07899743684685215
1,3,5.0,3,5,0.0801606186240419
1,3,5.0,4,4,0.07849107642124382
1,3,5.0,4,5,0.07964081667327591
1,3,5.0,5,5,0.07932405998562672
1,3,5.5,2,2,0.07589027387845138
1,3,5.5,2,3,0.07910171809725144
1,3,5.5,2,4,0.08096746684867598
1,3,5.5,2,5,0.08218777246359531
1,3,5.5,3,3,0.07812959478246409
1,3,5.5,3,4,0.07995447061847318
1,3,5.5,3,5,0.0811482587565446
1,3,5.5,4,4,0.07943456178207779
1,3,5.5,4,5,0.08061468343747262
1,3,5.5,5,5,0.0802899543825485
1,3,6.0,2,2,0.07698627621389108
1,3,6.0,2,3,0.08028348577638891
1,3,6.0,2,4,0.08219835099491539
1,3,6.0,2,5,0.08345052097820452
1,3,6.0,3,3,0.07928476014322225
1,3,6.0,3,4,0.08115787578898023
